"LabID","DateTime","NIR_Pol","NIR_Brix","NIR_Fibre","NIR_Ash"
15062,2023-02-15 10:33:44,77.7580666666667,20.6361,15.0501166666667,2.26401666666667
15063,2023-02-15 10:40:01,77.2524,20.648675,15.467075,2.17525
15064,2023-02-15 10:43:41,72.4040222222222,19.4705037037037,15.4675555555556,2.56381111111111
15065,2023-02-15 11:01:19,71.68809,19.36439,15.71952,2.79622
15066,2023-02-15 11:08:59,79.2165,20.8461,15.7611333333333,2.43583333333333
15067,2023-02-15 11:12:15,80.2913222222222,21.2132333333333,15.6675111111111,2.40663333333333
15068,2023-02-15 11:20:14,74.89148,19.9139066666667,14.5348933333333,2.35037333333333
15069,2023-02-15 11:34:59,77.7803818181818,20.5996409090909,15.0322090909091,2.18491363636364
15070,2023-02-15 11:51:03,74.87375,19.97585,14.861,2.40895
15071,2023-02-15 11:54:11,74.3743777777778,19.9536222222222,14.4759333333333,1.9347
15072,2023-02-15 12:01:55,75.814596,19.9892,15.068288,2.405644
15073,2023-02-15 12:18:44,76.032052173913,20.1061869565217,15.3247086956522,2.57000434782609
15074,2023-02-15 12:35:08,76.8657,20.2434,15.243375,2.4717
15075,2023-02-15 12:38:34,83.4177666666667,21.7187208333333,15.4032958333333,2.00335
15076,2023-02-15 12:55:11,68.9964,19.01935,13.88865,1.88235
15077,2023-02-15 12:58:27,67.48305,18.4295,13.86045,2.0323
15078,2023-02-15 13:10:58,78.3482545454545,20.6322272727273,15.5199181818182,2.11052545454545
15079,2023-02-15 13:19:20,77.4607266666667,20.5890133333333,14.5692266666667,1.88346666666667
15080,2023-02-15 13:30:55,72.5653296296296,19.7074740740741,15.7335444444444,2.27666296296296
15081,2023-02-15 13:49:03,72.34,19.62288,15.52382,2.22956
15082,2023-02-15 13:53:33,75.0457,19.844925,14.6419,1.950325
15083,2023-02-15 13:57:25,75.8279066666667,20.1286933333333,14.8599866666667,1.99045333333333
15084,2023-02-15 14:07:57,76.3160142857143,20.4484107142857,15.4929714285714,2.24585
15085,2023-02-15 14:26:29,72.3753181818182,19.6451590909091,15.8000545454545,2.43369545454545
15086,2023-02-15 14:42:43,79.945425,21.1113291666667,14.8652333333333,2.19162083333333
15087,2023-02-15 14:58:58,80.44785,21.24195625,16.23635,2.57046875
15088,2023-02-15 15:10:01,81.88704,21.54706,15.5505,2.37768
15089,2023-02-15 15:14:11,73.5447727272727,19.7431545454545,14.5599863636364,2.21349545454545
15090,2023-02-15 15:29:22,81.61521,21.375615,14.54998,1.71374
15091,2023-02-15 15:43:43,78.8109272727273,20.8378636363636,15.3915863636364,2.32634545454545
15092,2023-02-15 15:59:02,79.7149090909091,21.0917909090909,15.0513,2.00258181818182
15093,2023-02-15 16:08:21,81.2113,21.30745,14.30415,1.69955
15094,2023-02-15 16:11:00,81.6177666666667,21.5092666666667,14.5708666666667,1.89643333333333
15095,2023-02-15 16:14:16,76.2120705882353,20.2920823529412,14.7713941176471,2.02837647058824
15096,2023-02-15 16:25:58,74.3848125,20.041575,14.213925,1.8273
15097,2023-02-15 16:32:00,70.6900058823529,19.1477529411765,14.0967352941176,1.85845882352941
15098,2023-02-15 16:44:37,69.5192,18.8002,14.1911666666667,1.58616666666667
15099,2023-02-15 16:48:59,73.5805333333333,19.8403,13.8246,1.73863333333333
15100,2023-02-15 16:52:25,75.8133,20.2854142857143,14.4983857142857,2.23848571428571
15101,2023-02-15 16:58:04,77.341588,20.570612,14.486464,1.701376
15102,2023-02-15 17:15:13,78.1728863636364,20.7084636363636,14.2444681818182,1.67304545454545
15103,2023-02-15 17:29:57,78.70575,20.833,14.61255,1.8332
15104,2023-02-15 17:34:04,76.0143,20.426,15.4875,2.1792
15105,2023-02-15 17:36:23,72.898175,19.718625,14.841875,2.355425
15106,2023-02-15 17:39:55,79.5831047619048,21.0211571428571,14.5931285714286,2.01248571428571
15107,2023-02-15 17:54:14,80.3734727272727,21.251,14.1962818181818,1.82902727272727
15108,2023-02-15 18:03:54,73.9060083333333,19.8977083333333,14.7453916666667,2.1206
15109,2023-02-15 18:12:25,82.3892666666667,21.6191083333333,14.0680666666667,1.55869166666667
15110,2023-02-15 18:20:57,80.62865,21.1433,15.329125,2.0888
15111,2023-02-15 18:24:31,77.9918,20.7039333333333,14.6794,2.02843333333333
15112,2023-02-15 18:27:44,78.0865333333333,20.7329666666667,14.9931,2.24203333333333
15113,2023-02-15 18:32:52,80.3876833333333,21.1751333333333,15.3945166666667,2.66571666666667
15114,2023-02-15 18:37:53,78.2954882352941,20.8245764705882,14.9875764705882,2.24809411764706
15115,2023-02-15 18:50:44,79.2416909090909,20.9202818181818,14.6692590909091,2.01871818181818
15116,2023-02-15 19:05:36,80.0172666666667,21.0573333333333,14.9266333333333,1.9135
15117,2023-02-15 19:08:54,81.0807333333333,21.2086666666667,15.2819666666667,2.21416666666667
15118,2023-02-15 19:12:59,81.4118793103448,21.3499103448276,15.7576103448276,2.26263448275862
15119,2023-02-15 19:31:58,79.8262076923077,20.9393846153846,15.3395384615385,2.45102307692308
15120,2023-02-15 19:41:25,75.5954375,20.0443375,14.8304,2.1330375
15121,2023-02-15 19:49:38,79.6116,20.9600666666667,14.4485333333333,2.12136666666667
15122,2023-02-15 19:52:53,81.7907964285714,21.5176535714286,14.5859392857143,1.72871428571429
15123,2023-02-15 20:11:22,79.7732076923077,21.0304384615385,15.0842692307692,1.9969
15124,2023-02-15 20:20:49,78.400075,20.858925,14.552375,2.105275
15125,2023-02-15 20:24:17,77.1475714285714,20.4920857142857,14.7903,2.00024285714286
15126,2023-02-15 20:29:41,77.3554666666667,20.63165,16.1666333333333,2.44123333333333
15127,2023-02-15 20:34:29,77.59673,20.55087,14.81663,2.06592
15128,2023-02-15 20:41:44,82.2876,21.5603766666667,14.79689,1.89996666666667
15129,2023-02-15 21:01:17,82.09454,21.43623,15.43074,2.16819
15130,2023-02-15 21:08:51,81.031392,21.2947,15.818552,2.311348
15131,2023-02-15 21:25:37,82.2904166666667,21.4830333333333,16.16225,2.37096666666667
15132,2023-02-15 21:30:18,81.4270166666667,21.2694916666667,15.5065666666667,2.15871666666667
15133,2023-02-16 21:46:29,82.198525,21.52828,15.739185,2.58436
15134,2023-02-16 21:59:56,79.6746375,21.044175,16.23049375,2.56666875
15135,2023-02-16 22:11:02,85.3821,22.176425,15.276525,2.11745
15136,2023-02-16 22:14:55,80.9736615384615,21.3935230769231,14.7258538461538,1.86856153846154
15137,2023-02-16 22:25:09,76.1582933333333,20.3520133333333,15.9915466666667,2.33428666666667
15138,2023-02-16 22:35:36,71.8333777777778,19.5385444444444,14.6522222222222,2.24454444444444
15139,2023-02-16 22:42:31,73.4237941176471,19.6758411764706,15.0196235294118,2.15936470588235
15140,2023-02-16 22:54:15,77.7107125,20.58376875,14.78675625,2.323575
15141,2023-02-16 23:07:01,72.68835,19.7767458333333,15.837325,2.32776666666667
15142,2023-02-16 23:26:51,69.9751909090909,19.1707227272727,15.6083045454545,2.31032727272727
15143,2023-02-15 23:43:06,71.907475,19.6409,15.72635,2.352225
15144,2023-02-15 23:46:37,78.8070166666667,20.8597,14.1718333333333,1.90576666666667
15145,2023-02-15 23:51:22,79.126916,20.98482,13.80012,1.470866
15146,2023-02-16 00:08:27,80.7577333333333,21.3329666666667,13.9453,1.3563
15147,2023-02-16 00:11:43,74.85102,20.099996,13.857352,1.64224
15148,2023-02-16 00:28:15,80.8958076923077,21.2765230769231,13.9375692307692,1.50310769230769
15149,2023-02-16 00:37:10,77.6981136363636,20.7561454545455,14.6765545454545,1.72039090909091
15150,2023-02-16 00:51:49,75.9857909090909,20.2793909090909,14.2208272727273,1.89825454545455
15151,2023-02-16 00:59:49,80.8912133333333,21.1735466666667,14.0341066666667,1.89824
15152,2023-02-16 01:12:16,77.3399888888889,20.6472444444444,14.1580777777778,1.39941111111111
15153,2023-02-16 01:18:48,80.28686,21.1970266666667,15.7400533333333,2.28801333333333
15154,2023-02-16 01:30:03,78.066692,20.74658,16.096084,2.54612
15155,2023-02-16 01:47:03,73.5234827586207,19.8679379310345,15.4945310344828,2.20880344827586
15156,2023-02-16 02:05:17,72.3869,19.6312,15.93779,2.37178
15157,2023-02-16 02:12:34,77.8546058823529,20.6172529411765,14.1895529411765,1.82471764705882
15158,2023-02-16 02:24:45,76.7815866666667,20.4635,14.0916333333333,1.50502
15159,2023-02-16 02:36:09,75.1535666666667,20.2391888888889,14.9478555555556,2.20604444444444
15160,2023-02-16 02:43:07,72.5386272727273,19.5800363636364,14.3610909090909,2.29955454545455
15161,2023-02-16 02:51:08,77.5298076923077,20.5805615384615,14.5611923076923,2.04416153846154
15162,2023-02-16 03:00:42,75.0916,19.9496285714286,16.483,2.17706714285714
15163,2023-02-16 03:05:59,80.7872333333333,21.4509,14.8015666666667,1.999
15164,2023-02-16 03:09:16,77.857825,20.690355,15.820575,2.581215
15165,2023-02-16 03:24:49,73.6513,20.0548571428571,16.2173285714286,2.42657142857143
15166,2023-02-16 03:30:18,74.3351,19.97455,14.64145,2.06615
15167,2023-02-16 03:36:30,81.5081625,21.33968125,14.92036875,1.9629875
15168,2023-02-16 03:47:31,78.5870272727273,20.7980636363636,14.8629363636364,2.02788636363636
15169,2023-02-16 04:02:40,77.800675,20.6119,15.057025,1.958375
15170,2023-02-16 04:06:08,80.3085,21.0116875,15.293075,2.320025
15171,2023-02-16 04:12:27,79.1061375,20.808325,15.783575,2.4420125
15172,2023-02-16 06:21:14,80.082,21.4964,14.9583,1.5375
15173,2023-02-16 06:22:57,80.14426,21.1788133333333,14.6565333333333,1.86388666666667
15175,2023-02-16 07:11:45,71.2181,19.4554,14.8876,1.6744
15178,2023-02-16 07:16:51,75.9699733333333,20.4382466666667,14.4685333333333,1.85884666666667
15179,2023-02-16 07:29:06,76.4210421052632,20.4534105263158,14.4984736842105,1.68971052631579
15180,2023-02-16 07:42:14,77.3744125,20.5561375,14.7331125,1.85518125
15181,2023-02-16 07:53:02,74.9983789473684,20.2269157894737,16.0583526315789,2.15527894736842
15182,2023-02-16 08:10:07,71.25536,19.25188,13.71902,2.25994
15183,2023-02-16 08:15:04,73.4365533333333,19.71128,15.7320466666667,2.38306666666667
15184,2023-02-16 08:27:49,77.8276666666667,20.7545037037037,14.5582259259259,1.76234814814815
15185,2023-02-16 08:46:13,77.7546222222222,20.6997333333333,14.6851555555556,1.87112222222222
15186,2023-02-16 08:52:42,77.756475,20.6306,15.28075,1.986825
15187,2023-02-16 08:56:19,80.77105,21.2832428571429,13.8178464285714,1.265355
15188,2023-02-16 09:15:51,81.499,21.540825,14.148875,1.4155
15189,2023-02-16 09:19:27,72.3136047619048,19.6886142857143,15.5875952380952,2.51167619047619
15190,2023-02-16 09:34:49,80.2345333333333,21.0381,14.7886611111111,2.28269444444444
15191,2023-02-16 09:47:16,77.4332125,20.85519375,16.09783125,2.59144375
15192,2023-02-16 10:03:05,86.6486,23.3168,15.8749,1.6706
15193,2023-02-16 10:04:45,76.5022222222222,20.3474111111111,14.2602833333333,2.06695555555556
15194,2023-02-16 10:16:31,76.3927736842105,20.3548368421053,15.1150473684211,2.39064736842105
15195,2023-02-16 10:37:37,81.7636857142857,21.5832,15.0657285714286,2.33567142857143
15196,2023-02-16 10:43:58,77.8550136363636,20.6855545454545,14.5898909090909,1.70564545454545
15197,2023-02-16 10:59:13,79.654325,20.9712,15.0659,2.062025
15198,2023-02-16 11:02:58,75.30605,20.202875,14.7798,2.337375
15199,2023-02-16 11:06:31,76.5773333333333,20.362,15.0985666666667,2.27473333333333
15200,2023-02-16 11:09:43,80.5400125,21.36476875,15.69225625,2.4270125
15202,2023-02-16 11:30:51,71.86572,19.564185,16.036255,2.571195
15795,2023-02-21 17:55:18,83.36342,21.75648,16.15433,2.093665
15796,2023-02-21 18:20:32,83.276075,21.7838333333333,15.4951583333333,2.010825
15797,2023-02-21 18:29:47,79.2079909090909,20.8136909090909,13.7263727272727,1.6485
15798,2023-02-21 19:16:49,79.5029823529412,20.9733647058824,13.5008235294118,1.55951176470588
15799,2023-02-21 19:29:51,81.25172,21.64848,14.19224,1.72774
15800,2023-02-21 19:34:20,77.9784666666667,20.7585333333333,14.3249,1.9392
15801,2023-02-21 19:37:45,84.30525,21.9491928571429,14.7685142857143,1.69405714285714
15802,2023-02-21 19:47:41,78.8784555555556,20.8807333333333,14.9839444444444,2.30597777777778
15803,2023-02-21 19:54:17,84.21313,22.1382,14.59709,1.80165
15804,2023-02-21 20:01:59,81.7960368421053,21.4685052631579,13.9363947368421,1.58291578947368
15805,2023-02-21 20:15:22,86.3329833333333,22.3467666666667,14.0086583333333,1.48955833333333
15806,2023-02-21 20:24:03,80.9048904761905,21.2382714285714,13.9237095238095,1.79361428571429
15807,2023-02-21 20:38:37,86.3221625,22.399925,14.263175,1.7185875
15808,2023-02-21 20:45:10,77.27368,20.5911733333333,15.92496,2.83264666666667
15809,2023-02-21 20:55:26,76.4095333333333,20.3454583333333,16.276075,2.840025
15810,2023-02-21 21:04:15,79.2824,21.00698,14.26144,1.70996
15811,2023-02-21 21:08:23,80.6175692307692,21.1977692307692,13.8231923076923,1.68136153846154
15812,2023-02-21 21:17:32,81.6072928571429,21.4538571428571,14.9814607142857,2.144925
15813,2023-06-24 22:36:00,81.684875,21.437825,15.291475,2.491675
15814,2023-06-24 22:39:38,81.4391578947368,21.5233421052632,14.6383105263158,2.13499473684211
15815,2023-06-24 22:54:25,83.6966,22.10535,14.42685,2.0735
15816,2023-06-24 22:57:52,81.7831571428571,21.4877714285714,15.9123214285714,2.6301
15817,2023-06-24 23:08:11,76.3876666666667,20.427880952381,15.1609333333333,1.8734
15818,2023-06-24 23:22:18,75.72335,20.289025,14.687175,2.0022
15819,2023-06-24 23:27:33,74.3137454545455,20.0037909090909,14.9937636363636,2.1123
15820,2023-06-24 23:35:43,79.5132333333333,21.1870333333333,14.2334333333333,1.55013333333333
15821,2023-06-24 23:40:30,71.350552173913,19.3581956521739,15.5778956521739,2.21861304347826
15822,2023-06-24 23:56:17,71.0254571428571,19.4558333333333,15.8117238095238,2.32918571428571
15823,2023-02-21 23:22:52,80.542744,21.215464,15.082332,2.028668
15824,2023-02-21 23:29:14,80.505925,21.326975,14.598475,1.770625
15825,2023-02-21 23:32:48,77.8939413793103,20.5389965517241,14.4633620689655,2.17726551724138
15826,2023-02-21 23:51:43,73.0528,19.4928714285714,14.2030428571429,2.37707142857143
15827,2023-02-21 23:57:32,78.57286,20.82068,16.79694,2.76684
15828,2023-02-22 00:01:55,85.3333083333333,22.1913166666667,15.9916833333333,2.39846666666667
15829,2023-02-22 00:10:44,71.9819928571429,19.4468642857143,15.5512571428571,2.16354285714286
15830,2023-02-22 00:21:21,88.071871875,22.467503125,15.235225,2.237896875
15831,2023-02-22 00:42:36,87.2583625,22.42955,15.494,2.2086
15832,2023-02-22 00:49:02,81.8190413793103,21.4573965517241,14.6153068965517,1.69301379310345
15833,2023-02-22 01:08:36,79.5830333333333,20.7834666666667,14.3359,1.86648333333333
15834,2023-02-22 01:13:21,85.0759375,22.3059,14.3269625,1.52305
15835,2023-02-22 01:19:41,82.8245384615385,21.6173307692308,14.7897461538462,1.94117692307692
15836,2023-02-22 01:29:19,78.8209,20.8277,14.7433,1.93355
15837,2023-02-22 01:31:58,81.1096,21.39911,14.9812,1.609947
15838,2023-02-22 01:45:12,80.57045,21.221475,14.82485,1.708075
15839,2023-02-22 01:49:02,81.5577363636364,21.5679545454545,16.2414636363636,2.01569090909091
15840,2023-02-22 01:58:02,82.6703090909091,21.6089,15.7305818181818,2.43447272727273
15841,2023-02-22 02:05:55,71.4803866666667,19.3853,13.93928,1.50648
15842,2023-02-22 02:16:55,74.615175,20.0802583333333,13.855825,1.557925
15843,2023-02-22 02:25:23,74.42615,19.92459,14.32301,1.86236
15844,2023-02-22 02:32:57,77.039225,20.4584083333333,15.4353833333333,1.915925
15845,2023-02-22 02:42:29,78.7192785714286,20.8350357142857,13.3292214285714,1.48425
15846,2023-02-22 02:52:30,76.0319785714286,20.0161285714286,13.9812357142857,2.28596428571429
15847,2023-02-22 03:06:26,73.6322730769231,19.68455,13.9362,1.95908461538462
15848,2023-02-22 03:23:45,74.018465,19.805105,13.86983,1.91633
15849,2023-02-22 03:37:27,76.4980142857143,20.5081428571429,15.8016714285714,2.42751428571429
15850,2023-02-22 03:43:30,78.4004,20.8305,15.0670625,1.8487875
15851,2023-02-22 03:49:24,80.3522666666667,21.284725,15.3103916666667,1.86635833333333
15852,2023-02-22 03:58:30,76.0083344827586,20.4852482758621,15.4207689655172,1.94251379310345
15853,2023-02-22 04:18:47,75.82878,20.356168,14.707204,1.874848
15854,2023-02-22 04:35:19,78.838152,20.888052,14.847348,1.89126
15855,2023-02-22 04:52:46,77.6842727272727,20.7896545454545,15.0955454545455,1.97654545454545
15856,2023-02-22 05:00:36,70.7779375,19.36399375,13.53755625,1.4175125
15857,2023-02-22 05:11:32,80.5623529411765,21.2676705882353,14.4535411764706,1.72309411764706
15858,2023-02-22 05:24:33,86.5187516129032,22.5119548387097,13.6316677419355,1.05264064516129
15859,2023-02-22 05:44:52,86.49515,22.563975,13.60705,1.0743925
15860,2023-02-22 06:06:30,84.5830793103448,22.0720896551724,14.9314034482759,1.94602068965517
15861,2023-02-22 06:26:30,80.4587538461538,21.1445076923077,15.3316230769231,2.16061538461538
15862,2023-02-22 06:36:05,81.72715,21.50795,14.22055,1.66715
15863,2023-02-22 06:39:37,83.6112857142857,21.9172642857143,14.0869142857143,1.39678571428571
15864,2023-02-22 06:50:07,75.2797,20.0909,15.58145,1.9587
15866,2023-02-22 06:54:07,82.62665,21.7777166666667,15.2722,1.84848333333333
15867,2023-02-22 06:58:55,83.9068916666667,21.83765,14.9786,1.94681666666667
15868,2023-02-22 07:07:58,82.5581034482759,21.7144103448276,14.6274103448276,1.78555862068966
15869,2023-02-22 07:27:00,81.1491692307692,21.4603384615385,14.4758230769231,1.57745384615385
15870,2023-02-22 07:36:29,82.3430666666667,21.6697,15.8212,2.29636666666667
15871,2023-02-22 07:40:19,85.2429857142857,22.1328428571429,15.4810571428571,2.10691428571429
15872,2023-02-22 07:50:05,88.3875466666667,22.8837666666667,15.2928866666667,1.56888666666667
15873,2023-02-22 08:00:24,85.0859636363636,22.0705909090909,14.7625727272727,1.90431818181818
15874,2023-02-22 08:09:12,83.125,21.6765,14.528175,1.87365
15875,2023-02-22 08:12:49,86.963725,22.73815,15.519225,1.681525
15876,2023-02-22 08:16:23,84.1684333333333,22.0971333333333,15.0956666666667,1.8746
15877,2023-02-22 08:19:58,79.6584888888889,21.0283666666667,14.8357833333333,2.01187777777778
15878,2023-02-22 08:32:34,74.0258363636364,19.8416727272727,15.7831454545455,2.65854545454545
15879,2023-02-22 08:40:59,72.8957,19.8614,14.3273,1.2021
15881,2023-02-22 08:44:54,75.6657695652174,20.2746913043478,14.3988565217391,1.74006086956522
15882,2023-02-22 09:00:41,73.5091875,19.8579875,16.0648125,2.395775
15883,2023-02-22 09:08:26,80.8249222222222,21.374,15.2353333333333,2.00198888888889
15884,2023-02-22 09:15:15,82.0010392857143,21.3804142857143,14.9059678571429,1.87168571428571
15885,2023-02-22 09:33:34,80.004475,21.0206875,14.973975,2.05531875
15886,2023-02-22 09:45:30,74.950908,20.090444,14.450204,2.037664
15887,2023-02-22 10:02:30,75.1583571428571,20.0612428571429,14.5172285714286,2.03152857142857
15888,2023-02-22 10:07:52,76.4395375,20.4224125,15.059225,2.454825
15889,2023-02-22 10:14:04,76.9360636363636,20.4838636363636,14.6306181818182,2.21647272727273
15890,2023-02-22 10:21:57,82.1156166666667,21.5452833333333,15.5834833333333,2.90381666666667
15891,2023-02-22 10:27:37,78.5084,20.91965,14.3381,1.9282
15892,2023-02-22 10:30:15,75.3625346153846,20.1814153846154,14.7832269230769,2.15916153846154
15893,2023-02-22 10:47:56,80.749325,21.3613,15.6414625,2.2000375
15894,2023-02-22 10:54:17,81.46795,21.4578714285714,14.5816,2.11862142857143
15895,2023-02-22 11:05:18,80.0739615384615,21.2237692307692,14.9259615384615,2.23321538461538
15896,2023-02-22 11:16:18,84.7769071428571,22.2012714285714,14.8418107142857,1.84121428571429
15897,2023-02-22 11:34:37,85.247,22.17015,14.410225,1.65255
15898,2023-02-22 11:38:30,75.8885944444444,20.3354166666667,13.9319388888889,1.82919444444444
15899,2023-02-22 11:54:36,80.3733666666667,21.19638,14.1992066666667,1.82187333333333
15900,2023-02-22 12:03:31,85.413175,22.3876,15.2867,2.204375
15901,2023-02-22 12:07:24,84.3650526315789,21.9034157894737,14.5783263157895,1.87772631578947
15902,2023-02-22 12:21:41,83.58455,21.46005,14.501825,2.002075
15903,2023-02-22 12:25:44,77.94805,20.6047666666667,14.586875,2.22227083333333
15904,2023-02-22 12:49:02,74.6433666666667,20.0887,14.735,1.99836666666667
15905,2023-02-22 12:58:03,79.50538,20.97232,14.77615,1.99677
15906,2023-02-22 13:05:19,74.53369,20.092255,14.534605,2.106874
15907,2023-02-22 13:29:28,86.0062409090909,22.3713863636364,14.4268954545455,1.60430909090909
15908,2023-02-22 13:45:43,84.6759,22.0674,14.7579,1.2558
15909,2023-02-22 13:47:45,83.2266,21.7392,14.5744,1.7189
15910,2023-02-22 13:49:52,77.73225,20.64585,15.287525,2.30205
15911,2023-02-22 13:53:36,72.8328666666667,19.51725,14.111,1.97588333333333
15912,2023-02-22 13:58:23,71.4647777777778,19.2819111111111,13.9447,2.02746666666667
15913,2023-02-22 14:11:06,79.072216,20.924248,14.037348,1.7764
15914,2023-02-22 14:28:50,78.9733285714286,20.6952857142857,14.1119428571429,1.58544285714286
15915,2023-02-22 14:35:12,77.1948210526316,20.4703684210526,14.1006315789474,1.69475789473684
15916,2023-02-22 14:48:34,81.4033115384615,21.3498615384615,15.7113115384615,2.16768461538462
15917,2023-02-22 15:06:13,81.9535482758621,21.5410137931034,14.9921,1.90624137931034
15918,2023-02-22 15:25:14,80.52205,21.220725,15.279425,2.29755
15919,2023-02-22 15:28:46,79.6205777777778,21.0937222222222,15.6941666666667,2.39969222222222
15920,2023-02-22 15:38:12,70.8278727272727,19.2680727272727,14.2967727272727,2.07467272727273
15921,2023-02-22 15:55:42,77.3186733333333,20.3757133333333,14.7487466666667,2.23619333333333
15922,2023-02-22 16:06:06,76.492628,20.226064,14.720372,2.307192
15923,2023-02-22 16:22:40,76.6169,20.54095,14.5703,2.039575
15924,2023-02-22 16:26:40,82.1840857142857,21.5176857142857,15.3344857142857,2.05421428571429
15925,2023-02-22 16:33:09,76.3210148148148,20.4512222222222,14.3837222222222,1.69068666666667
15926,2023-02-22 16:53:33,77.2179130434783,20.5112086956522,14.3472086956522,2.03489130434783
15927,2023-02-22 17:09:31,76.2739538461538,20.3986692307692,14.5243538461538,2.04805384615385
15928,2023-02-22 17:18:50,80.2071,21.15382,15.38447,2.11709
15929,2023-02-22 17:32:45,84.45704,21.98917,16.06336,2.14829
15930,2023-02-22 17:39:59,86.5072277777778,22.3338833333333,14.6194944444444,1.64519444444444
15931,2023-02-22 17:52:13,78.57525,20.8739666666667,15.0007833333333,2.22928333333333
15932,2023-02-22 17:57:06,85.3709535714286,22.0993464285714,14.9674035714286,1.96649642857143
15933,2023-02-22 18:17:11,72.5794,19.6431142857143,15.5968714285714,2.43165714285714
15934,2023-02-22 18:22:51,69.5545565217391,19.0623608695652,15.7139608695652,2.33747391304348
15935,2023-02-22 18:38:14,72.2866,19.6541,15.79305,2.2506
15936,2023-02-22 18:41:45,73.0838705882353,19.7485647058824,15.0564235294118,2.17793529411765
15937,2023-02-22 18:53:28,80.0650137931034,21.1222896551724,14.3086310344828,1.76735517241379
15938,2023-02-22 19:13:01,81.4986285714286,21.4164285714286,14.2925714285714,1.73612857142857
15939,2023-02-22 19:19:59,77.9268,20.6121538461538,13.9055615384615,1.73079615384615
15940,2023-02-22 19:38:51,81.5083214285714,21.3784071428571,13.9982571428571,1.68795714285714
15941,2023-02-22 19:57:40,81.270925,21.47245,14.164825,1.6853
15942,2023-02-22 20:01:34,80.334015,21.281505,14.789645,2.072515
15943,2023-02-22 20:16:40,82.1302333333333,21.3839925925926,14.722637037037,2.2796962962963
15944,2023-02-22 20:34:52,82.0758363636364,21.4771090909091,14.8313,2.28498181818182
15945,2023-02-22 20:42:55,82.985688,21.806112,14.486996,1.74776
