"LabID","Pol"
21324,-0.189037745491714
34741,-0.190662188800467
45987,-0.186245163174418
9333,-0.195188727458568
29009,-0.194896692706432
19646,-0.186208658830401
27867,-0.179017303059064
21484,-0.195206979630576
10692,-0.188745710739578
18503,-0.1995692487406
18503,-0.1995692487406
53510,-0.176370738117836
7792,-0.179984668175513
45583,-0.178761772650945
9929,-0.178341972694751
32678,-0.187358545666934
33726,-0.178305468350734
32007,-0.181682120172301
57954,-0.191720814776959
38870,-0.191556545228882
19240,-0.184438198145579
35386,-0.19814557932394
5423,-0.180641746367818
40260,-0.188690954223553
60816,-0.191355771336789
59550,-0.177958677082573
16253,-0.191574797400891
64849,-0.180933781119953
18457,-0.181919398408411
41358,-0.181700372344309
2850,-0.18967657151201
2521,-0.187577571731036
49782,-0.186245163174418
49490,-0.188106884719282
27178,-0.188471928159451
27270,-0.179437103015259
44619,-0.179455355187267
15621,-0.18049572899175
53896,-0.178560998758852
36454,-0.17763013798642
60130,-0.153683288311309
22955,-0.150525662553844
47473,-0.174965320873184
11706,-0.151456523326276
62879,-0.173961451412718
57351,-0.159998539826239
50209,-0.155234722932029
1745,-0.158465357377528
21402,-0.151839818938454
56322,-0.167518434693729
53961,-0.159651748558078
8809,-0.173651164488574
52967,-0.151602540702344
43850,-0.171351390815507
10355,-0.160965904942688
42353,-0.163868000292035
41956,-0.174874060013142
7976,-0.162006278747171
42249,-0.160327078922392
46788,-0.174089216616777
14962,-0.151620792874352
41649,-0.169434912754618
38024,-0.174052712272761
45811,-0.165401182740746
11148,-0.170584799591151
60174,-0.16189676571512
1696,-0.173596407972549
44857,-0.156238592392495
29370,-0.154796670803826
59693,-0.171570416879609
9603,-0.158228079141418
18255,-0.159085931225816
17812,-0.170767321311236
10600,-0.174819303497116
59355,-0.173121851500329
64927,-0.168285025918084
22648,-0.174965320873184
35682,-0.162681609111484
10223,-0.160856391910637
5675,-0.152369131926699
53953,-0.158155070453384
12318,-0.16786522596189
19456,-0.150781192961962
27016,-0.169416660582609
29734,-0.164488574140323
9213,-0.168065999853983
57090,-0.170274512667008
9781,-0.16094765277068
858,-0.155161714243995
52797,-0.166478060889246
3652,-0.142640724246185
58339,-0.138935533328466
24758,-0.131287873256918
1684,-0.13269329050157
33188,-0.131598160181061
63004,-0.134262977294298
15282,-0.135285098926772
32672,-0.140048915820983
20379,-0.148736949697014
10066,-0.139811637584873
32850,-0.134189968606264
9971,-0.147605315032489
40747,-0.142074906913923
19602,-0.127181134555012
23516,-0.130101482076367
25049,-0.129535664744104
21250,-0.127819960575309
27499,-0.130119734248376
33469,-0.144739724027159
44418,-0.134025699058188
65116,-0.147295028108345
928,-0.146911732496167
39482,-0.145123019639337
44901,-0.13435423815434
62703,-0.140724246185296
23315,-0.145396802219464
19267,-0.127637438855224
39420,-0.136672263999416
44684,-0.144027889318829
34225,-0.144666715339125
54559,-0.125720960794335
55309,-0.145415054391473
48700,-0.139811637584873
64670,-0.139191063736585
26663,-0.126761334598817
57991,-0.126542308534716
47029,-0.131306125428926
38423,-0.1334051252099
10060,-0.141819376505804
64323,-0.140998028765423
13065,-0.126195517266555
48078,-0.126980360662919
34731,-0.131488647149011
10166,-0.128842082207783
42362,-0.137201576987661
48078,-0.126980360662919
11456,-0.14687522815215
61293,-0.128367525735563
9703,-0.136654011827407
36913,-0.127746951887275
23991,-0.109166240782653
15808,-0.115700518361685
24799,-0.117690005110608
5241,-0.104803971672629
17904,-0.119898517923633
20467,-0.113291231656567
18256,-0.105077754252756
38366,-0.10944002336278
17239,-0.116850405198219
30742,-0.103033510987808
52140,-0.113528509892677
10234,-0.116156822661897
22803,-0.114587135869169
47017,-0.11909542235526
63130,-0.101938380667299
48459,-0.117105935606337
15643,-0.108217127838213
49781,-0.110681171059356
44258,-0.116211579177922
12464,-0.101062276410893
45643,-0.112871431700372
35578,-0.110133605899102
20006,-0.114988683653355
46105,-0.122545082864861
6761,-0.112743666496313
64041,-0.112068336132
22004,-0.114879170621304
31809,-0.122873621961013
52485,-0.106574432357451
61409,-0.114349857633058
5325,-0.105972110681171
15894,-0.112999196904432
49529,-0.112196101336059
40611,-0.115444987953567
49821,-0.105899101993137
47636,-0.105406293348909
53662,-0.103745345696138
1442,-0.110097101555085
40902,-0.118821639775133
15775,-0.115244214061474
20348,-0.122855369789005
54255,-0.110480397167263
31155,-0.123621961013361
18702,-0.118036796378769
58787,-0.1211214134482
65096,-0.123202161057166
3285,-0.115664014017668
41058,-0.122070526392641
2058,-0.110170110243119
57240,-0.119789004891582
541,-0.0780097831641966
5183,-0.0775717310359934
53387,-0.0837592173468643
63677,-0.0824085566182376
27046,-0.0795064612688909
27173,-0.0771154267357815
24579,-0.0885230342410747
40452,-0.0926480251149889
48614,-0.0876286778126598
57075,-0.084452799883186
1825,-0.0936518945754545
16620,-0.0901292253778201
41183,-0.0875374169526175
28328,-0.0950025553040812
13910,-0.0763488355114261
9923,-0.0965174855807841
58109,-0.0945827553478865
47031,-0.0953128422282251
27792,-0.0937796597795139
45778,-0.0913703730743959
47674,-0.0750711834708331
34891,-0.0985617288457328
32006,-0.0858217127838213
35065,-0.0950755639921152
63695,-0.0950573118201066
27733,-0.0856756954077536
3587,-0.0864422866321093
21870,-0.0955866248083522
52661,-0.0962619551726656
5716,-0.0909140687741841
63590,-0.0888333211652188
44608,-0.0967365116448857
17994,-0.0897459297656422
16812,-0.0791414178287216
59265,-0.0870081039643718
51921,-0.0879937212528291
36248,-0.0956596334963861
52933,-0.0846170694312623
11810,-0.0933051033072935
13706,-0.082116521866102
33486,-0.0762028181353581
29963,-0.0819705044900343
31608,-0.0984339636416734
32416,-0.0871358691684311
25131,-0.0982879462656058
32106,-0.0756187486310872
41871,-0.0831751478425934
40196,-0.0990910418339783
36539,-0.0808023654814925
36927,-0.090713294882091
11305,-0.0740673140103674
18971,-0.0525845075563993
25843,-0.0567825071183472
52629,-0.0643206541578449
31336,-0.069467766664233
30070,-0.0578958896108637
19461,-0.0745418704825875
53857,-0.0673687668832592
50059,-0.0748521574067315
51146,-0.0620756370008031
50570,-0.068062349419581
27231,-0.0590275242753887
55919,-0.0558151420018984
65218,-0.0651237497262174
53649,-0.0709644447689277
11177,-0.0700335839964957
64095,-0.0653062714463022
45696,-0.0645214280499379
30364,-0.0702343578885888
5990,-0.0743228444184859
18452,-0.0609622545082866
47123,-0.050083959991239
36009,-0.0589362634153465
5122,-0.0553223333576697
27925,-0.0503212382273492
2149,-0.0645944367379719
18850,-0.0603051763159817
4150,-0.0710922099729868
1245,-0.0532780900927211
20635,-0.0597393589837191
2987,-0.0680806015915895
48925,-0.0561984376140763
2078,-0.0710557056289699
7914,-0.0568737679783895
28852,-0.055486602905746
35313,-0.069193984084106
57625,-0.0508322990435862
2079,-0.0570015331824489
9176,-0.0503394903993575
34473,-0.0723333576695626
18098,-0.074797400890706
17398,-0.0637183324815654
32201,-0.0626597065050743
22919,-0.0729356793458421
10522,-0.0697598014163687
60665,-0.0699788274804703
31538,-0.0547017595093817
29962,-0.0631160108052858
30924,-0.0690479667080384
19588,-0.058680733007228
58364,-0.0265386581003141
52044,-0.0468533255457401
59343,-0.0484777688544938
60731,-0.049299116594875
13898,-0.0285281448492372
56557,-0.0399175001825217
56589,-0.0311747097904651
23926,-0.033547492151566
3685,-0.0365225961889467
46733,-0.0406840914068775
59037,-0.0251514930276703
3958,-0.0325436226911003
50640,-0.0477111776301381
10573,-0.0407753522669198
18935,-0.0329086661312696
55546,-0.0409396218149959
46492,-0.028911440461415
63837,-0.0421625173395635
60574,-0.0351901876323283
56071,-0.0323063444549901
56944,-0.0280170840329999
11206,-0.0348251441921589
23633,-0.0452836387530116
34307,-0.0498284295831205
45608,-0.0483500036504345
4827,-0.0488610644666717
9316,-0.0384755785938528
4993,-0.0452653865810033
46404,-0.0421625173395635
21873,-0.0465977951376214
51971,-0.0468715777177484
54595,-0.0269584580565089
6957,-0.0417244652113603
59490,-0.0418339782434111
14385,-0.0341680659998541
14530,-0.0423632912316566
2210,-0.0475651602540702
12883,-0.0373256917573192
7487,-0.0340220486237864
59376,-0.0410308826750385
49192,-0.031558005402643
4763,-0.0494451339709426
12791,-0.0381835438417172
58067,-0.0303168577060671
58273,-0.043695699788275
677,-0.0478024384901804
53115,-0.0338030225596848
43622,-0.0441154997444697
35215,-0.0414141782872163
64177,-0.0464700299335623
2413,-0.0168285025918085
15908,-0.0141454333065636
50882,-0.00469080820617668
35928,-0.0204789369935023
42023,-0.0104402423888444
61274,-0.0164269548076223
17020,-0.0186354676206469
59204,-0.0155873548952326
63803,-0.0180148937723589
2860,-0.0207709717456379
14849,-0.0123567204497337
49153,-0.00282908666131276
31566,-0.0158246331313427
65085,-0.00277433014528738
44996,-0.00425275607797343
9466,-0.00678980798715051
33438,-0.00226326932905013
62791,-0.0111885814411916
21276,-0.0214828064539682
20095,-0.0125757465138354
18171,-0.0234540410308827
12082,-0.00208074760896559
31964,-0.0217383368620867
23837,-0.00992918157260714
54582,-0.00563992115061696
16259,-0.0236730670949843
9543,-0.00361393005767707
58850,-0.0243483974592978
40052,-0.00848725998393823
47549,-0.0204424326494854
41859,-0.0127765204059284
12659,-0.0245674235233994
52669,-0.0248047017595093
45054,-0.0221581368182814
6658,-0.0132145725341317
33036,-0.0185259545885961
18608,-0.0124844856537928
10678,-0.015569102723224
44606,-0.0100751989486751
4472,-0.010312477184785
33883,-0.0216835803460613
538,-0.0122107030736658
37596,-0.0216470760020444
32128,-0.012959042126013
62989,-0.00784843396364188
47521,-0.00317587792947377
48105,-0.0232897714828065
4482,-0.0131050595020809
54334,-0.0170840329999272
774,-0.0234905453748998
20878,0.0122107030736657
4969,0.0101847119807255
33263,0.0204971891655107
63521,0.0131050595020807
30100,0.0222311455063152
43972,0.0199131196612395
47490,0.00790319047966692
20583,0.0221398846462727
52952,0.0240928670511789
25519,0.0152040592830546
38653,0.00585894721471847
58083,0.0168102504197998
10953,0.00622399065488777
26193,0.0142914506826312
17554,0.0116813900854201
38710,0.0171935460319776
6597,0.00408848652989702
20147,0.0219573629261882
62661,0.0136891290063517
50296,0.0206249543695698
15060,0.0226691976345185
47045,0.0244031539753231
54842,0.0202964152734174
1594,0.018726728480689
54053,0.00237278236110083
24104,0.0109513032050812
51048,0.0177958677082571
2269,0.0145104767467328
35815,0.0133240855661824
33243,0.00651602540702334
3751,0.0139994159304956
29986,0.0245674235233992
26193,0.0142914506826312
31829,0.00965539899248002
46975,0.00518361685040525
59635,0.0191100240928669
13180,0.0119551726655471
324,0.0132328247061398
41941,0.000492808644228626
56197,0.0247864495875009
9390,0.0059867124187778
20064,0.0179053807403079
185,0.0133970942542161
8068,0.011407607505293
60025,0.00925385120829381
26838,0.00449003431408324
21926,0.0198766153172226
45188,0.00859677301598893
25066,0.0175403373001386
767,0.00204424326494834
35181,0.0383113090457764
59462,0.0372344308972768
37236,0.0485142731985105
29994,0.0302073446740162
39340,0.0430386215959699
46549,0.0390231437541068
61834,0.0289661969774403
121,0.0423815434036651
39880,0.0471088559538585
56105,0.0386033437979117
32225,0.031375483682558
26343,0.0473096298459516
2063,0.0294042491056435
45417,0.039899248010513
41273,0.0251149886836534
55827,0.0260093451120682
6292,0.0252062495436957
14894,0.0487880557786377
44848,0.032890413959261
10648,0.0287289187413301
22483,0.0478571950062057
42911,0.0438964736803679
3150,0.0378550047455646
55873,0.0333649704314813
50258,0.046780316857706
64349,0.0462510038694605
20810,0.0449003431408336
36055,0.0386581003139372
34280,0.0357560049645907
57763,0.0362305614368109
60002,0.043166386800029
30208,0.0353727093524129
31765,0.0401547784186318
3830,0.02646564941228
48288,0.0268306928524493
3537,0.0327443965831933
58702,0.0329451704752863
43953,0.0405198218588011
39379,0.0470358472658245
52120,0.0278163101409067
36168,0.0336022486675913
25507,0.0433124041760969
43010,0.0280718405490252
2299,0.0463787690735197
7721,0.0486785427465868
62198,0.048222238446375
52277,0.0391509089581659
10636,0.0329999269913117
38912,0.0283638753011608
7549,0.0368146309410818
37271,0.0728809228298166
7834,0.0695225231802583
52824,0.0561071767540336
19473,0.0720595750894355
3778,0.0648499671460903
20513,0.062696210849091
60917,0.0594473242315836
54945,0.0593925677155581
8414,0.0723333576695625
56216,0.0718405490253338
17519,0.0734832445060961
34186,0.0527487771044753
32094,0.0714572534131562
5023,0.0641016280937431
12008,0.0731729575819522
2359,0.070599401328758
62883,0.0731729575819522
28854,0.0723333576695625
59021,0.0621851500328537
42455,0.0619843761407607
6403,0.0588632547273124
51082,0.0627692195371247
43042,0.0583886982550923
11357,0.0748521574067313
38916,0.0585164634591516
39652,0.0547382638533984
6702,0.0680623494195809
52424,0.0626232021610571
7205,0.06211214134482
14081,0.0704898882967071
226,0.0668394538950136
54780,0.0741768270424179
51823,0.0665839234868948
2440,0.0525662553843906
20734,0.0654887931663867
46670,0.0598123676717529
40621,0.0689384536759874
15520,0.0686281667518435
13122,0.0702343578885887
21849,0.0741585748704096
55209,0.0648499671460903
997,0.0622581587208877
51145,0.0713659925531137
38552,0.050284733883332
52315,0.0630064977732349
58195,0.053825655252975
60975,0.0501752208512811
1993,0.0630430021172518
22498,0.051763159816018
9193,0.0696320362123092
59774,0.0863145214280499
