"LabID","Pol","Brix","Ash","Fibre"
5836,88.842,23.004,NA,NA
5837,81.328,20.51,NA,NA
5838,79.276,20.599,NA,NA
5839,89.138,22.521,NA,NA
5840,87.666,22.639,NA,NA
5841,82.204,20.619,NA,NA
5842,82.682,21.35,NA,NA
5843,66.566,18.024,NA,NA
5844,83.047,21.839,NA,NA
5845,67.694,18.062,NA,NA
5846,90.311,22.998,NA,NA
5847,71.78,18.984,NA,NA
5848,72.92,19.191,NA,NA
5849,64.234,18.389,NA,NA
5850,88.8,23.11,NA,NA
5851,86.322,22.847,NA,NA
5852,65.158,17.987,NA,NA
5853,85.822,22.197,NA,NA
5854,98.847,25.396,NA,NA
5855,67.477,19.072,NA,NA
5856,95.766,24.518,NA,NA
5857,50.669,15.932,NA,NA
5858,58.463,16.754,NA,NA
5859,79.261,20.624,NA,NA
5860,56.003,16.134,NA,NA
5861,73.496,19.289,NA,NA
5862,76.26,20.348,NA,NA
5863,60.509,16.713,NA,NA
5864,92.306,23.651,NA,NA
5865,86.734,23.539,NA,NA
5866,93.488,24.047,NA,NA
5867,65.544,18.164,NA,NA
5868,81.104,21.469,NA,NA
5869,90.655,23.307,NA,NA
5870,85.121,22.822,NA,NA
5871,71.304,19.588,NA,NA
5872,75.678,20.294,NA,NA
5873,86.027,22.309,NA,NA
5874,82.384,21.011,NA,NA
5875,86.647,23.133,NA,NA
5876,86.573,22.622,NA,NA
5877,75.318,20.543,NA,NA
5878,77.744,21.008,NA,NA
5879,64.406,18.338,NA,NA
5880,90.699,23.455,NA,NA
5881,73.094,19.7,NA,NA
5882,87.848,23.476,NA,NA
5883,92.539,23.822,NA,NA
5884,75.446,19.788,NA,NA
5885,78.843,21.206,NA,NA
5886,88.732,23.333,NA,NA
5887,87.396,22.674,NA,NA
5888,81.539,21.131,NA,NA
5889,68.919,18.137,NA,NA
5890,65.313,17.771,NA,NA
5891,68.601,18.798,NA,NA
5892,71.394,18.852,NA,NA
5893,96.667,24.212,NA,NA
5894,69.718,18.638,NA,NA
5895,75.181,20.164,NA,NA
5896,68.289,18.327,NA,NA
5897,88.632,22.559,NA,NA
5898,76.95,20.042,NA,NA
5899,94.082,23.996,NA,NA
5900,91.621,23.733,NA,NA
5901,94.156,24.097,NA,NA
5902,74.069,20.51,NA,NA
5903,74.086,19.955,NA,NA
5904,95.546,23.925,NA,NA
5905,88.912,23.044,NA,NA
5906,79.077,20.758,NA,NA
5907,78.575,20.892,NA,NA
5908,63.156,17.099,NA,NA
5909,91.039,23.536,NA,NA
5910,85.629,21.91,NA,NA
5911,87.213,22.395,NA,NA
5912,74.181,19.848,NA,NA
5913,67.158,18.364,NA,NA
5914,78.855,21.62,NA,NA
5915,68.371,19.184,NA,NA
5916,92.525,23.807,NA,NA
5917,90.627,23.174,NA,NA
5918,64.554,18.425,NA,NA
5919,79.521,20.97,NA,NA
5920,68.805,18.553,NA,NA
5921,81.472,22.038,NA,NA
5922,86.417,22.965,NA,NA
5923,80.919,21.951,NA,NA
5925,67.351,18.085,NA,NA
5926,78.205,20.255,NA,NA
5927,79.544,20.967,NA,NA
5928,86.424,21.902,NA,NA
5929,74.222,19.767,NA,NA
5930,81.944,21.904,NA,NA
5931,63.129,16.847,NA,NA
5932,88.318,23.577,NA,NA
5933,79.166,20.906,NA,NA
5934,71.945,19.025,NA,NA
5935,83.202,21.642,NA,NA
5936,90.134,23.522,NA,NA
5937,89.381,23.447,NA,NA
5938,79.92,21.56,NA,NA
5939,77.912,21.071,NA,NA
5940,78.501,20.749,NA,NA
5941,87.796,22.81,NA,NA
5943,78.654,21.478,NA,NA
5944,82.575,21.671,NA,NA
5945,91.48,23.386,NA,NA
5946,88.7,22.847,NA,NA
5947,87.391,23.127,NA,NA
5948,56.559,16.332,NA,NA
5949,65.426,17.515,NA,NA
5950,92.352,24.372,NA,NA
5951,74.374,19.637,NA,NA
5952,76.953,20.123,NA,NA
5953,83.458,21.763,NA,NA
5954,81.559,22.342,NA,NA
5955,91.033,23.867,NA,NA
5956,85.238,22.861,NA,NA
5957,74.475,20.223,NA,NA
5958,81.032,21.419,NA,NA
5959,65.047,18.818,NA,NA
5960,96.383,24.563,NA,NA
5961,78.485,21.15,NA,NA
5962,70.939,19.324,NA,NA
5963,84.406,21.694,NA,NA
5964,66.677,17.945,NA,NA
5965,71.806,19.359,NA,NA
5966,81.946,21.258,NA,NA
5967,83.782,22.085,NA,NA
5968,74.946,19.883,NA,NA
5969,78.379,21.305,NA,NA
5970,90.89,23.735,NA,NA
5971,83.862,21.567,NA,NA
5972,72.256,18.918,NA,NA
5973,88.159,23.16,NA,NA
5974,76.689,20.768,NA,NA
5975,90.181,23.576,NA,NA
5976,80.062,20.577,NA,NA
5977,85.908,22.41,NA,NA
5978,65.416,18.332,NA,NA
5979,64.798,18.307,NA,NA
5980,92.799,24.025,NA,NA
5981,81.119,22.112,NA,NA
5982,60.732,16.745,NA,NA
5983,73.512,19.621,NA,NA
5984,86.1,21.991,NA,NA
5985,73.942,19.435,NA,NA
5986,71.457,19.349,NA,NA
5987,73.616,19.862,NA,NA
5988,82.82,22.13,NA,NA
5989,86.252,22.332,NA,NA
5990,73.324,19.534,NA,NA
5991,97.62,24.529,NA,NA
5992,87.225,22.231,NA,NA
5993,68.459,18.648,NA,NA
5994,64.164,17.356,NA,NA
5996,83.811,21.75,NA,NA
5997,83.163,22.038,NA,NA
5998,73.736,19.48,NA,NA
5999,68.455,18.675,NA,NA
6000,67.927,18.786,NA,NA
6002,75.504,19.892,NA,NA
6003,80.776,20.584,NA,NA
6004,80.414,20.844,NA,NA
6005,83.63,21.409,NA,NA
6006,84.273,22.127,NA,NA
6007,90.16,23.118,NA,NA
6008,64.88,18.004,NA,NA
6009,71.489,19.126,NA,NA
6010,72.692,20.014,NA,NA
6011,87.912,23.674,NA,NA
6012,71.481,19.463,NA,NA
6013,74.334,20.005,NA,NA
6014,85.417,21.986,NA,NA
6015,99.201,25.369,NA,NA
6016,84.133,22.193,NA,NA
6017,69.199,18.577,NA,NA
6018,95.88,24.505,NA,NA
6019,70.572,19.561,NA,NA
6020,88.43,22.97,NA,NA
6021,91.746,23.513,NA,NA
6022,88.882,23.63,NA,NA
6023,83.324,22.611,NA,NA
6024,92.69,23.055,NA,NA
6025,73.415,19.221,NA,NA
6026,68.639,18.301,NA,NA
6027,62.866,17.616,NA,NA
6028,87.742,23.222,NA,NA
6029,78.867,20.782,NA,NA
6030,99.629,25.203,NA,NA
6031,65.101,17.696,NA,NA
6032,66.873,18.509,NA,NA
6033,81.929,21.312,NA,NA
6034,61.388,17.29,NA,NA
6035,92.674,24.078,NA,NA
6036,79.36,20.353,NA,NA
6037,52.066,15.309,NA,NA
6038,85.844,22.514,NA,NA
6039,80.76,21.021,NA,NA
6040,76.094,20.229,NA,NA
6041,97.364,24.709,NA,NA
6042,65.346,17.976,NA,NA
6043,83.438,21.651,NA,NA
6044,73.701,20.094,NA,NA
6045,81.995,20.779,NA,NA
6046,63.373,18.493,NA,NA
6047,73.515,19.299,NA,NA
6048,86.066,23.056,NA,NA
6049,89.982,23.706,NA,NA
6050,84.607,21.926,NA,NA
6051,85.511,22.179,NA,NA
6052,83.727,21.924,NA,NA
6053,78.784,20.685,NA,NA
6054,80.078,20.9,NA,NA
6055,79.613,20.657,NA,NA
6056,85.93,22.132,NA,NA
6057,90.05,23.247,NA,NA
6058,79.925,21.976,NA,NA
6059,96.87,24.911,NA,NA
6060,70.937,19.216,NA,NA
6062,74.323,19.669,NA,NA
6063,83.861,21.68,NA,NA
6064,79.943,20.67,NA,NA
6065,83.378,21.645,NA,NA
6066,80.441,21.195,NA,NA
6067,83.246,21.822,NA,NA
6068,66.681,18.867,NA,NA
6069,91.624,23.17,NA,NA
6070,66.592,18.163,NA,NA
6072,77.714,20.242,NA,NA
6073,89.382,22.703,NA,NA
6074,77.591,20.149,NA,NA
6075,90.58,23.645,NA,NA
6076,78.315,20.588,NA,NA
6077,79.495,20.89,NA,NA
6078,69.842,18.921,NA,NA
6079,73.766,20.638,NA,NA
6080,84.452,21.533,NA,NA
6081,61.153,17.317,NA,NA
6082,69.161,18.366,NA,NA
6084,72.277,19.115,NA,NA
6085,84.316,22.046,NA,NA
6086,89.31,22.603,NA,NA
6087,64.72,17.706,NA,NA
6088,82.589,21.764,NA,NA
6089,66.238,18.402,NA,NA
6090,65.352,17.716,NA,NA
6091,72.649,19.479,NA,NA
6092,78.158,20.802,NA,NA
6093,85.408,22.021,NA,NA
6094,80.826,21.034,NA,NA
6095,62.944,17.846,NA,NA
6096,97.708,24.545,NA,NA
6097,76.155,19.852,NA,NA
6098,91.113,24.204,NA,NA
6099,71.323,19.991,NA,NA
6100,67.081,18.403,NA,NA
6101,87.149,23.05,NA,14.2044292780476
6102,92.967,23.573,NA,NA
6103,88.999,22.987,NA,NA
6104,78.946,20.741,NA,NA
6105,79.745,21.227,NA,NA
6106,93.113,23.718,NA,NA
6107,88.368,22.908,NA,NA
6108,91.021,23.341,NA,NA
6109,85.597,22.817,NA,NA
6111,76.74,20.168,NA,NA
6112,76.689,19.825,NA,NA
6113,87.267,22.717,NA,NA
6114,82.184,21.138,NA,NA
6115,69.309,18.926,NA,NA
6116,84.202,22.258,NA,NA
6117,95.482,24.437,NA,NA
6118,92.91,23.558,NA,NA
6119,78.476,20.702,NA,NA
6120,88.595,22.771,NA,NA
6121,90.11,23.229,NA,NA
6122,82.612,21.716,NA,NA
6123,91.356,23.683,NA,NA
6124,66.238,17.685,NA,NA
6125,88.973,22.557,NA,NA
6126,85.629,22.307,NA,NA
6127,74.358,19.677,NA,NA
6128,67.757,18.334,NA,NA
6129,78.798,20.758,NA,NA
6130,80.191,21.227,NA,NA
6131,91.024,23.499,NA,NA
6132,75.636,20.092,NA,NA
6133,75.009,19.945,NA,NA
6134,88.352,22.75,NA,NA
6135,73.018,20.365,NA,NA
6136,75.668,20.339,NA,NA
6137,92.531,23.707,NA,NA
6138,81.333,21.218,NA,NA
6139,86.861,22.188,NA,NA
6140,93.267,23.37,NA,NA
6141,77.425,20.562,NA,NA
6142,66.257,18.517,NA,NA
6143,75.612,20.558,NA,NA
6144,90.157,22.925,NA,NA
6145,84.051,21.809,NA,NA
6146,78.162,20.204,NA,NA
6147,95.915,24.479,NA,NA
6148,80.496,21.045,NA,NA
6149,72.241,19.14,NA,NA
6150,78.661,20.844,NA,NA
6151,74.102,19.438,NA,NA
6153,89.329,23.377,NA,NA
6154,75.727,20.284,NA,NA
6155,80.87,21.301,NA,NA
6156,88.754,22.8,NA,NA
6157,81.01,20.819,NA,NA
6158,82.102,21.817,NA,NA
6159,78.539,20.501,NA,NA
6160,69.397,18.275,NA,NA
6161,61.641,18.093,NA,NA
6162,58.241,16.677,NA,NA
6163,67.14,18.318,NA,NA
6164,88.095,22.711,NA,NA
6165,99.556,25.117,NA,NA
6166,65.541,17.475,NA,NA
6167,87.685,23.074,NA,NA
6168,85.108,22.47,NA,NA
6169,69.761,18.691,NA,NA
6170,89.917,23.115,NA,NA
6171,77.518,20.837,NA,NA
6172,94.105,24.221,NA,NA
6173,74.906,20.616,NA,NA
6174,87.97,22.302,NA,NA
6176,75.358,19.954,NA,NA
6177,67.177,18.539,NA,NA
6178,68.133,18.486,NA,NA
6179,87.53,22.893,NA,NA
6180,66.501,17.855,NA,NA
6181,95.151,23.795,NA,NA
6182,85.038,22.225,NA,NA
6183,84.819,22.117,NA,NA
6184,85.212,22.285,NA,NA
6185,63.52,17.919,NA,NA
6186,84.708,22.799,NA,NA
6187,81.972,21.505,NA,NA
6188,93.492,24.424,NA,NA
6189,88.984,23.669,NA,NA
6190,76.267,20.042,NA,NA
6191,80.513,20.711,NA,NA
6192,88.971,23.216,NA,NA
6193,70.037,18.797,NA,NA
6194,71.716,19.117,NA,NA
6195,81.803,21.399,NA,NA
6196,64.32,18.311,NA,NA
6197,76.856,20.451,NA,NA
6198,91.641,23.627,NA,NA
6199,88.365,23.122,NA,NA
6200,72.803,19.737,NA,NA
6201,86.463,22.598,NA,NA
6202,83.654,22.555,NA,NA
6203,70.068,18.82,NA,NA
6204,72.364,19.124,NA,NA
6205,77.212,19.978,1.39525093721892,14.1825910944223
6206,89.762,23.064,NA,NA
6207,93.536,24.132,NA,NA
6208,66.793,18.547,NA,NA
6209,88.756,23.187,NA,NA
6210,91.468,23.319,NA,NA
6211,78.58,21.185,NA,NA
6212,75.237,20.183,NA,NA
6213,82.171,22.284,NA,NA
6214,79.423,20.745,NA,NA
6215,93.782,23.887,NA,NA
6216,75.227,19.873,NA,NA
6217,83.832,21.896,NA,NA
6218,73.022,19.538,NA,NA
6219,68.324,18.906,NA,NA
6220,77.23,20.547,NA,NA
6221,75.972,20.626,NA,NA
6222,70.795,19.34,NA,NA
6223,78.076,19.826,NA,NA
6224,93.674,23.467,NA,NA
6225,88.374,22.476,NA,NA
6226,83.854,22.545,NA,NA
6227,67.086,18.153,NA,NA
6228,73.038,19.712,NA,NA
6229,83.01,21.42,NA,NA
6230,93.092,24.605,NA,NA
6231,84.027,21.509,NA,NA
6232,74.985,19.485,NA,NA
6233,86.687,22.525,NA,NA
6234,76.569,19.928,NA,NA
6235,77.634,19.999,NA,NA
6236,71.014,19.18,NA,NA
6237,90.568,23.459,NA,NA
6238,75.478,20.761,NA,NA
6239,85.768,22.635,NA,NA
6240,73.833,19.451,NA,NA
6241,64.213,18.128,NA,NA
6242,75.521,19.839,NA,NA
6243,81.973,21.951,NA,NA
6244,90.999,23.688,NA,NA
6246,84.05,21.267,NA,NA
6247,73.275,19.533,NA,NA
6248,65.257,18.233,NA,NA
6249,84.398,21.734,NA,NA
6251,70.591,18.894,NA,NA
6252,78.806,20.239,NA,NA
6253,85.854,22.401,NA,NA
6255,83.75,21.782,NA,NA
6256,73.79,20.07,NA,NA
6257,66.008,18.415,NA,NA
6258,81.542,20.844,NA,NA
6259,89.25,23.461,NA,NA
6260,70.496,19.176,NA,NA
6261,89.36,23.078,NA,NA
6262,75.504,19.921,NA,NA
6263,67.087,18.461,NA,NA
6264,79.371,20.957,NA,NA
6265,92.102,23.93,NA,NA
6266,88.181,22.555,NA,NA
6267,78.413,21.222,NA,NA
6268,71.893,19.291,NA,NA
6269,93.773,24.407,NA,NA
6270,84.454,21.6,NA,NA
6271,73.282,19.638,NA,NA
6272,72.144,19.671,NA,NA
6273,74.722,20.073,NA,NA
6274,70.403,18.899,NA,NA
6275,82.304,22.07,NA,NA
6276,84.527,21.814,NA,NA
6277,74.884,19.908,NA,NA
6278,63.225,17.571,NA,NA
6279,59.408,17.104,NA,NA
6280,64.156,18.035,NA,NA
6281,94.11,24.35,NA,NA
6282,92.004,23.641,NA,NA
6283,94.623,24.45,NA,NA
6284,73.635,20.232,NA,NA
6285,82.543,21.579,NA,NA
6286,85.98,22.455,NA,NA
6287,85.353,22.134,NA,NA
6288,67.606,18.425,NA,NA
6289,83.501,22.13,NA,NA
6290,72.145,19.833,NA,NA
6291,71.353,18.929,NA,NA
6292,78.777,20.791,NA,NA
6293,89.348,23.071,NA,NA
6294,97.643,24.742,NA,NA
6295,68.27,19.585,NA,NA
6296,78.038,21.164,NA,NA
6298,90.315,23.07,NA,NA
6299,74.04,19.711,NA,NA
6300,76.943,20.581,NA,NA
6301,95.215,24.639,NA,NA
6302,67.323,17.721,NA,NA
6303,88.148,22.827,NA,NA
6304,74,19.535,NA,NA
6305,81.281,21.308,NA,NA
6306,96.011,24.142,NA,NA
6307,90.713,23.388,NA,NA
6308,79.858,20.906,NA,NA
6309,82.739,21.22,NA,NA
6310,78.208,20.76,NA,NA
6311,73.496,20.096,NA,NA
6312,82.845,22.161,NA,NA
6313,87.096,21.991,NA,NA
6314,77.022,19.951,NA,NA
6315,72.096,19.307,NA,NA
6316,72.512,19.195,NA,NA
6317,76.648,21.105,NA,NA
6318,94.882,24.271,NA,NA
6319,101.08,25.851,NA,NA
6320,87.604,22.392,NA,NA
6321,71.134,18.956,NA,NA
6322,78.763,21.764,NA,NA
6323,87.273,23.359,NA,NA
6324,68.568,18.871,NA,NA
6325,61.77,17.122,NA,NA
6326,78.595,20.492,NA,NA
6327,91.939,23.749,NA,NA
6328,82.659,21.321,NA,NA
6329,92.319,24.092,NA,NA
6330,77.408,20.728,NA,NA
6331,83.465,21.327,NA,NA
6332,91.8,23.29,NA,NA
6333,87.886,23.751,NA,NA
6334,90.278,22.817,NA,NA
6335,86.902,23.156,NA,NA
6336,77.096,20.834,NA,NA
6337,92.954,23.322,NA,NA
6338,74.906,19.835,NA,NA
6339,84.69,21.783,NA,NA
6341,77.19,20.3,NA,NA
6342,101.73,25.425,NA,NA
6343,70.509,18.861,NA,NA
6344,87.853,23.3,NA,NA
6345,84.152,22.575,NA,NA
6346,71.409,19.076,NA,NA
6347,90.954,24.159,NA,NA
6348,77.41,20.313,NA,NA
6349,78.675,20.454,NA,NA
6350,95.559,24.846,NA,NA
6351,88.898,22.98,NA,NA
6352,75.372,19.571,NA,NA
6353,88.35,23.147,NA,NA
6354,82.65,21.758,NA,NA
6356,75.96,20.677,NA,NA
6357,80.657,21.515,NA,NA
6358,79.474,20.658,NA,NA
6359,99.532,25.255,NA,NA
6360,75.242,19.913,NA,NA
6361,90.841,23.062,NA,NA
6362,81.608,21.227,NA,NA
6363,68.509,18.106,NA,NA
6364,77.031,20.326,NA,NA
6365,61.849,17.474,NA,NA
6366,91.876,23.342,NA,NA
6367,67.18,18.216,NA,NA
6368,66.1,17.483,NA,NA
6369,79.079,21.108,NA,NA
6370,92.582,23.381,NA,NA
6371,91.135,23.431,NA,NA
6372,68.887,18.776,NA,NA
6373,79.6,20.991,NA,NA
6374,82.196,21.633,NA,NA
6375,72.947,19.076,NA,NA
6376,90.771,23.506,NA,NA
6377,88.893,23.024,NA,NA
6378,77.341,19.932,NA,NA
6379,73.424,19.549,NA,NA
6380,81.685,22.022,NA,NA
6381,92.352,23.923,NA,NA
6382,75.044,19.83,NA,NA
6383,79.44,21.219,NA,NA
6384,85.727,22.725,NA,NA
6385,93.351,23.794,NA,NA
6386,68.736,19.349,NA,NA
6387,64.002,18.374,NA,NA
6388,88.575,23.158,NA,NA
6389,84.327,21.849,NA,NA
6390,69.451,19.562,NA,NA
6391,81.558,21.47,NA,NA
6392,87.959,23.138,NA,NA
6393,82.593,21.485,NA,NA
6394,92.398,23.023,NA,NA
6395,71.43,19.923,NA,NA
6396,64.979,17.763,NA,NA
6397,81.98,21.537,NA,NA
6398,74.211,20.115,NA,NA
6399,75.949,19.706,NA,NA
6400,80.942,21.719,NA,NA
6401,82.389,22.141,NA,NA
6402,61.386,16.377,NA,NA
6403,80.621,21.336,NA,NA
6404,84.02,22.49,NA,NA
6405,74.361,19.552,NA,NA
6406,74.56,19.738,NA,NA
6407,78.457,20.671,NA,NA
6408,73.84,19.673,NA,NA
6409,64.901,17.632,NA,NA
6410,91.981,23.217,NA,NA
6411,71.061,19.673,NA,NA
6412,87.402,22.947,NA,NA
6413,91.424,24.546,NA,NA
6414,82.845,22.515,NA,NA
6415,93.069,24.427,NA,NA
6416,87.184,22.019,NA,NA
6417,99.267,24.905,NA,NA
6418,76.725,20.219,NA,NA
6419,79.308,21.012,NA,NA
6420,65.914,18.803,NA,NA
6421,89.869,22.788,NA,NA
6422,74.768,19.7,NA,NA
6423,74.06,20.195,NA,NA
6424,65.488,18.083,NA,NA
6425,83.352,21.876,NA,NA
6426,70.328,18.665,NA,NA
6427,75.636,19.951,NA,NA
6428,87.363,22.975,NA,NA
6429,85.005,22.47,NA,NA
6430,67.589,18.1,NA,NA
6431,64.087,18.483,NA,NA
6432,87.816,22.925,NA,NA
6434,77.21,20.224,NA,NA
6435,81.278,21.503,NA,NA
6437,74.999,20.177,NA,NA
6438,80.263,21.205,NA,NA
6439,62.954,17.74,NA,NA
6440,64.491,18.134,NA,NA
6441,92.239,23.524,NA,NA
6442,87.405,23.302,NA,NA
6443,83.488,21.757,NA,NA
6444,89.156,23.046,NA,NA
6445,69.452,19.218,NA,NA
6446,83.145,22.075,NA,NA
6447,89.078,23.007,NA,NA
6448,89.212,23.471,NA,NA
6449,83.126,21.768,NA,NA
6450,80.809,21.37,NA,NA
6451,91.192,23.661,NA,NA
6452,79.995,21.561,NA,NA
6453,92.627,24.333,NA,NA
6454,83.492,22.169,NA,NA
6455,83.191,21.561,NA,NA
6456,72.028,19.517,NA,NA
6458,79.382,20.642,NA,NA
6459,58.448,17.446,NA,NA
6460,81.911,21.279,NA,NA
6461,80.674,20.966,NA,NA
6462,78.971,20.677,NA,NA
6463,81.487,21.347,NA,NA
6464,77.718,20.409,NA,NA
6465,93.129,24.271,NA,NA
6466,71.539,19.171,NA,NA
6467,65.229,17.658,NA,NA
6468,79.416,21.047,NA,NA
6469,76.947,20.306,NA,NA
6471,75.957,20.684,NA,NA
6472,98.266,24.339,NA,NA
6473,72.687,19.769,NA,NA
6474,86.662,22.216,NA,NA
6476,70.62,18.824,NA,NA
6477,70.831,19.018,NA,NA
6478,70.348,18.288,NA,NA
6479,75.631,20.428,NA,NA
6480,96.642,24.682,NA,NA
6481,95.905,24.794,NA,NA
6482,78.951,21.266,NA,NA
6483,87.085,22.407,NA,NA
6484,89.316,23.101,NA,NA
6485,66.801,19.003,NA,NA
6486,82.79,21.8,NA,NA
6487,78.956,20.373,NA,NA
6488,91.921,24.024,NA,NA
6490,88.162,22.953,NA,NA
6491,87.142,22.994,NA,NA
6492,69.239,18.893,NA,NA
6493,81.866,21.237,NA,NA
6494,72.105,19.228,NA,NA
6495,77.654,20.863,NA,NA
6496,85.953,22.223,NA,NA
6497,72.732,20.002,NA,NA
6498,57.194,16.174,NA,NA
6499,63.535,17.336,NA,NA
6500,76.91,20.827,NA,NA
6501,77.894,20.399,NA,NA
6502,79.853,21.308,NA,NA
6503,86.079,22.667,NA,NA
6504,71.896,19.272,NA,NA
6505,71.164,18.591,NA,NA
6506,79.353,21.262,NA,NA
6507,72.927,19.287,NA,NA
6508,82.562,21.684,NA,NA
6509,80.15,21.162,NA,NA
6510,58.454,16.71,NA,NA
6511,70.711,18.908,NA,NA
6512,81.068,21.975,NA,NA
6513,79.82,20.519,NA,NA
6514,87.013,22.927,NA,NA
6515,81.352,21.575,NA,NA
6516,68.467,18.513,NA,NA
6517,67.7,19.066,NA,NA
6518,72.768,19.488,NA,NA
6519,74.891,19.688,NA,NA
6520,79.703,21.271,NA,16.6009469490195
6521,64.122,17.599,NA,NA
6522,88.655,23.297,NA,NA
6523,87.375,23.287,NA,NA
6524,65.238,18.058,NA,NA
6525,90.338,24.087,NA,NA
6526,72.521,19.561,NA,NA
6527,86.845,23.269,NA,NA
6528,76.272,20.052,NA,NA
6529,86.431,22.225,NA,NA
6530,84.999,22.509,NA,NA
6531,88.31,22.763,NA,NA
6532,83.187,22.188,NA,NA
6533,70.642,19.111,NA,NA
6534,67.409,17.84,NA,NA
6535,67.855,18.67,NA,NA
6536,80.388,21.192,NA,NA
6537,84.928,22.975,NA,NA
6538,91.256,23.746,NA,NA
6539,67.584,18.008,NA,NA
6540,92.907,23.638,NA,NA
6541,77.62,20.824,NA,NA
6542,67.95,18.534,NA,NA
6543,79.762,20.632,NA,NA
6545,88.217,23.696,NA,NA
6546,76.119,20.398,NA,NA
6547,65.799,17.561,NA,NA
6548,92.195,23.321,NA,NA
6549,92.793,23.969,NA,NA
6550,76.707,20.626,NA,NA
6551,91.547,23.417,NA,NA
6552,70.127,18.549,NA,NA
6553,91.693,23.296,NA,NA
6554,87.887,23.011,NA,NA
6555,63.161,18.031,NA,NA
6556,91.606,23.475,NA,NA
6557,84.124,22.016,NA,NA
6558,72.244,18.796,NA,NA
6559,66.055,17.986,NA,NA
6560,74.949,19.789,NA,NA
6561,61.61,16.842,NA,NA
6562,62.351,17.33,NA,NA
6563,68.853,18.566,NA,NA
6564,86.448,21.933,NA,NA
6565,75.428,19.652,NA,NA
6566,91.323,23.574,NA,NA
6567,84.631,22.147,NA,NA
6568,86.709,23.149,NA,NA
6569,85.171,22.58,NA,NA
6570,93.896,23.786,NA,NA
6571,66.009,18.229,NA,NA
6572,71.173,18.522,NA,NA
6573,80.097,20.741,NA,NA
6574,84.56,21.538,NA,NA
6575,74.03,20.566,NA,NA
6576,89.213,23.553,NA,NA
6577,93.424,23.428,NA,NA
6578,96.302,24.57,NA,NA
6579,86.841,23.063,NA,NA
6580,75.385,19.547,NA,NA
6581,73.467,19.554,NA,NA
6582,73.262,19.547,NA,NA
6583,79.064,21.625,NA,NA
6584,72.529,20.113,NA,NA
6585,77.245,20.264,NA,NA
6586,85.572,21.702,NA,NA
6587,84.389,22.23,NA,NA
6588,71.694,19.258,NA,NA
6589,72.552,20.125,NA,NA
6590,89.811,23.572,NA,NA
6591,78.651,21.135,NA,NA
6592,81.511,20.718,NA,NA
6593,91.185,23.783,NA,NA
6594,91.471,23.074,NA,NA
6595,80.471,21.208,NA,NA
6596,69.717,19.118,NA,NA
6597,77.62,20.615,NA,NA
6598,88.258,22.879,NA,NA
6599,77.87,21.209,NA,NA
6600,85.572,21.883,NA,NA
6601,85.224,22.338,NA,NA
6602,72.386,19.564,NA,NA
6603,83.917,22.004,NA,NA
6604,74.211,19.754,NA,NA
6605,64.95,17.929,NA,NA
6606,88.988,23.368,NA,NA
6607,75.316,20.048,4.18195157740279,15.7040485023654
6608,77.541,20.795,NA,NA
6609,80.349,20.935,NA,NA
6610,83.103,21.453,NA,NA
6611,65.62,18.005,NA,NA
6612,92.831,23.523,NA,NA
6613,76.969,20.982,NA,NA
6614,71.834,19.464,NA,NA
6615,65.276,18.4,NA,NA
6616,93.012,23.895,NA,NA
6617,66.279,18.454,NA,NA
6618,75.943,20.968,NA,NA
6619,86.732,22.89,NA,NA
6620,67.369,18.459,NA,NA
6621,88.888,22.695,NA,NA
6622,78.11,21.067,NA,NA
6623,88.547,22.679,NA,NA
6624,82.127,21.386,NA,NA
6625,75.032,19.811,NA,NA
6626,73.051,19.507,NA,NA
6627,58.753,17.183,NA,NA
6628,70.611,18.951,NA,NA
6629,69.135,18.825,NA,NA
6630,67.551,18.086,NA,NA
6631,75.702,19.92,NA,NA
6632,66.151,19.034,NA,NA
6633,83.303,21.642,NA,NA
6634,81.038,22.092,NA,NA
6635,65.14,18.18,NA,NA
6636,72.01,19.669,NA,NA
6637,86.737,22.335,NA,NA
6638,80.743,21.036,NA,NA
6639,90.613,23.858,NA,NA
6640,92.204,23.652,NA,NA
6641,94.012,24.45,NA,NA
6642,90.024,23.183,NA,NA
6643,77.415,20.502,NA,NA
6645,71.396,19.391,NA,NA
6646,78.968,20.923,NA,NA
6647,64.295,17.152,NA,NA
6648,81.827,21.853,NA,NA
6649,83.157,22.565,NA,NA
6650,64.282,17.512,NA,NA
6651,71.861,19.275,NA,NA
6652,83.277,21.733,NA,NA
6653,71.726,19.483,NA,NA
6654,82.017,21.562,NA,NA
6655,95.169,24.838,NA,NA
6656,89.203,22.639,NA,NA
6657,92.883,23.945,NA,NA
6658,76.672,20.027,NA,NA
6659,68.01,18.375,NA,NA
6660,95.984,24.251,NA,NA
6661,71.268,19.034,NA,NA
6662,69.282,19.294,NA,NA
6663,72.6,19.367,NA,NA
6664,61.704,17.416,NA,NA
6665,92.362,23.575,NA,NA
6666,77.93,20.986,NA,NA
6667,67.504,18.519,NA,NA
6668,78.021,20.589,NA,NA
6669,77.146,20.895,NA,NA
6670,74.133,19.499,NA,NA
6671,91.775,23.763,NA,NA
6672,70.885,19.006,NA,NA
6673,102.22,25.304,NA,NA
6674,79.656,20.668,NA,NA
6675,85.024,22.426,NA,NA
6676,76.39,20.018,NA,NA
6677,83.312,22.39,NA,NA
6678,84.005,22.137,NA,NA
6679,79.921,20.988,NA,NA
