"LabID","Fibre"
43636,1.39607082154617
43843,-0.0598374377312338
44224,-1.67165660507928
44461,-0.18375196388178
44467,0.530901092340767
44670,-1.83210561934373
45229,-1.62049485707548
45332,0.325597030795654
45456,2.0467266110695
45604,-1.5793898361255
45617,0.747446534084637
45773,1.10697982114049
45794,4.65955788735896
46009,-0.0688132302201017
46010,-0.583490666123626
46361,0.0987030787767198
46457,0.290345222276442
46476,1.69089991233776
46745,-1.91963687834473
46945,-0.8766577275963
46947,2.47475419477824
47065,1.5071933024463
47086,-1.49699650985744
47161,-0.142511080915687
47209,-1.1483211210339
47225,-0.530057998520764
47446,-1.13661601967935
47695,-1.11649835071561
47744,-0.882869214706941
48163,0.329200411723558
48234,-1.8146134097673
48245,1.62807424363686
48280,-0.52903861236355
48422,-0.0185474965758509
48498,0.181364894891855
48893,-0.131572991666201
49039,1.93130304196786
49159,-0.29706693009923
49195,-0.315304034053179
49337,-0.539224214316409
49348,-1.29082712162761
49491,0.881854659259086
49856,-0.0308956729572924
49864,0.315963876465883
49948,-0.763119917915419
49951,1.26141151679735
50178,-0.101047821923872
50425,-0.183560263839593
50453,-1.33648677215238
50473,-0.119195927145472
50607,-0.324929618180316
50763,0.379938419428377
50774,-0.315272821699135
50858,-0.517136458635416
51258,0.110016667866068
51464,-0.042967063695682
51681,-0.106512955218539
51705,1.8945461561731
51868,-0.455801410727383
51898,0.424268929707985
51930,-0.202217368026947
52174,0.353847431763456
52244,-1.69795125841426
52483,-0.611060059663724
52566,-0.0429955328288103
52585,0.457945669776616
52904,-0.163922077707971
53165,0.172502623583904
53200,-0.864550142252827
53208,-1.04447773522789
53247,-0.927459593349871
53734,-0.201135171686343
53994,-0.119798696996182
54062,-1.10713946282505
54718,1.71368904235416
54804,1.26008033177834
54856,-0.426288945972136
55019,0.299609498447876
55055,-0.176587574681695
55177,-0.810338369959815
55241,-2.16150957167568
55492,-0.380023974090068
55772,0.228173258033597
55858,0.374707164808377
55858,0.346670377874227
56185,-0.787865408894618
56414,-0.643468360916636
56576,0.229642070636501
56706,-0.444313853211588
56723,0.643543447745043
56789,-0.501640406285859
57069,-0.289614709874401
57235,0.193992603756005
57244,1.46007825373162
57448,-0.738400622961313
57687,1.67895641444278
57745,-0.731188191873543
57760,0.369688143588544
57879,1.48474736652173
57978,0.18925340187572
58295,2.43220355046644
58365,0.364902886123446
58413,-0.0405068921114126
58594,-0.0185704754813339
58733,-0.95524239494256
58841,0.398279197168475
58869,-0.803430848277731
58947,-0.589521418017476
59331,2.02067137938465
59337,-0.788884003019852
59459,0.485482814993579
60268,2.86432281132863
60337,0.637142683253254
60693,1.00571878344738
60789,-1.26241686737007
61485,-0.833454047607053
61538,-0.19384355218865
61609,0.877423119820637
61622,-0.0955508098882417
61705,0.402410166065973
62078,-0.206657293778144
62234,-1.55817910492182
62282,0.17953672747834
62389,-0.441293036348727
62543,-0.637620209452312
62653,-0.828286277731713
62881,0.110561060677357
63089,0.531841499288324
63249,-0.0750980601862576
63531,1.67196197674886
63639,-0.0944783434462697
63725,0.37142113379294
63730,-0.0668032556819863
63767,0.0383356321645721
63818,-2.17729908582822
63969,-1.00543288980798
64138,-0.484330124909281
64221,0.506616585393577
64334,-1.49620222097006
64354,-0.790246033638733
64576,0.160209197825527
64794,0.847894972129791
64815,0.668236138214535
